id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance,index
923,COTWORESTRESS_MOD:COTWORESTRESS,6,0.0965656566,0.4371363636,0.269,0.818,0.1595404527,0.9778207071,0.626,1.796,23815440,426.136,67.1149144254,180
925,LASSIE,6,0.0608838384,0.2815858586,0.258,0.314,0.0088563902,6.5461085859,6.257,6.956,3969240,425.858,17.8343949045,181
931,SURFPP_CTL_MOD:SURFPP_CTL,6,0.0611363636,0.2875631313,0.27,0.306,0.005493246,0.8963030303,0.765,0.954,7938480,426.136,11.7647058824,182
940,>OMP-CALL_SL     2        (1005),6,0.0387373737,0.1756565657,0.09,0.304,0.0378691716,27.1472777778,25.477,29.664,38412,442.741,70.3947368421,183
944,VDFDPBL,6,0.0497979798,0.2253156566,0.14,0.297,0.0271725636,0.2727323232,0.184,0.347,7938480,436.061,52.861952862,184
950,VEVAP_MOD:VEVAP,6,0.0563131313,0.2536262626,0.221,0.287,0.0119296129,0.2874318182,0.254,0.322,71446320,429.589,22.9965156794,185
955,>OMP-FTDIR_CTL            (1640),6,0.0571969697,0.2570631313,0.103,0.603,0.1024748369,3.8129747475,3.213,4.274,40788,440.885,82.9187396352,186
963,SURFTSTP_LAYER,6,0.0588888889,0.2583484848,0.237,0.286,0.0075536745,2.2497575758,1.83,3.043,3969240,427.167,17.1328671329,187
966,radiation_cloud_cover:cum_cloud_cover_exp_exp,6,0.0596717172,0.2733131313,0.22,0.346,0.0303489066,0.306979798,0.254,0.381,67386880,430.955,36.4161849711,188
968,GPGRP,6,0.0604292929,0.271239899,0.236,0.332,0.0199093013,0.2746313131,0.239,0.336,3969240,427.65,28.9156626506,189
975,SURFEXCDRIVER_CTL:COMPUTE_DDH,6,0.0599494949,0.2651540404,0.247,0.293,0.0073625126,0.270469697,0.253,0.298,7938480,426.667,15.6996587031,190
978,GPGRXYB,6,0.0515909091,0.2371338384,0.201,0.265,0.011670357,0.2409166667,0.204,0.27,4214760,431.601,24.1509433962,191
1007,GPXX,6,0.0554040404,0.2529040404,0.217,0.307,0.0183908586,0.2563888889,0.22,0.311,3969240,428.12,29.3159609121,192
1013,>OMP-TRMTOS      3        (1114),6,0.0081818182,0.0495580808,0.01,0.252,0.0829284527,0.2323257576,0.183,0.255,76032,454.62,96.0317460317,193
1014,SURFEXCDRIVER,6,0.0506313131,0.2361818182,0.218,0.266,0.0079585809,7.1025555556,6.181,7.772,7938480,430.06,18.045112782,194
1020,EXTFPF,1,0.0489393939,0.2278030303,0.195,0.244,0.0136834765,0.2278030303,0.195,0.244,990,430.716,20.0819672131,195
1023,RRTM_TAUMOL5,6,0.0495454545,0.2213838384,0.195,0.246,0.0106366522,0.2217474747,0.195,0.247,121770,431.31,20.7317073171,196
1024,MPEXCHNG,1,0.0413636364,0.1907272727,0.133,0.332,0.0467841345,0.382,0.244,0.528,6336,437.431,59.9397590361,197
1025,LAVABO,6,0.0454545455,0.2022575758,0.15,0.243,0.0196583301,0.2057525253,0.153,0.247,3969240,437.81,38.2716049383,198
1027,CPEDIA,6,0.0500252525,0.2292727273,0.212,0.251,0.0062246032,0.4203383838,0.388,0.449,3969240,430.06,15.5378486056,199
1028,SURFTSTP,6,0.0494949495,0.216260101,0.197,0.254,0.0096459094,1.9892929293,1.579,2.769,3969240,433.865,22.4409448819,200
1030,RRTM_TAUMOL4,6,0.0496464646,0.2189015152,0.198,0.24,0.0090731429,0.2191969697,0.198,0.241,121770,431.11,17.5,201
1031,TRMTOS:MTOS_UNPACK,5,0.0483333333,0.2187363636,0.172,0.239,0.0171710564,0.2188606061,0.172,0.239,63360,434.445,28.0334728033,202
1037,>OMP-TRSTOM      2        (1110),6,0.0083080808,0.0446540404,0.006,0.231,0.0786412074,0.2205606061,0.203,0.232,76032,455.024,97.4025974026,203
1042,SPPCFL_MOD:SPPCFL,6,0.0481060606,0.216719697,0.163,0.244,0.0142943634,0.2218686869,0.168,0.249,7938480,433.572,33.1967213115,204
1043,RADDIAG,1,0.0437878788,0.1945909091,0.109,0.262,0.0287990263,0.1945909091,0.109,0.262,594,439.818,58.3969465649,205
1050,TRSTOM:STOM_PACK,5,0.0482727273,0.2104030303,0.186,0.223,0.0068450939,0.2106454545,0.186,0.223,63360,432.65,16.5919282511,206
1051,GPHLUV,6,0.0493181818,0.2198484848,0.194,0.263,0.0136289815,0.2229747475,0.197,0.266,3969240,430.523,26.2357414449,207
1060,RRTM_SETCOEF_140GP,6,0.0487373737,0.2154267677,0.192,0.247,0.0104625766,0.215790404,0.192,0.248,121770,431.31,22.2672064777,208
1061,UPDO3CH,1,0.0490909091,0.2118030303,0.198,0.216,0.0047562742,0.2118333333,0.198,0.216,132,431.813,8.3333333333,209
1067,GPTF1,6,0.0548232323,0.2499621212,0.187,0.304,0.0302404889,0.2531338384,0.19,0.308,3969240,431.264,38.4868421053,210
1083,RRTM_TAUMOL9,6,0.0421212121,0.1957020202,0.174,0.221,0.0091845823,0.1960151515,0.174,0.221,121770,434.309,21.2669683258,211
1084,>MPL-DIST_GRID_CTL_COMMS  ( 811),1,0.0481818182,0.2066060606,0.198,0.211,0.0034901126,0.2066060606,0.198,0.211,264,432.023,6.1611374408,212
1085,>OMP-RADINTG-OUTPUT LOOP3 (1213),6,0.0420959596,0.1920984848,0.16,0.235,0.0150429898,0.1921060606,0.16,0.235,3564,434.052,31.914893617,213
1095,>OMP-TRSTOM      3        (1111),6,0.013030303,0.0639368687,0.013,0.208,0.0664243249,0.197979798,0.169,0.209,76032,454.148,93.75,214
1097,CPG_GP,6,0.0407070707,0.1960858586,0.179,0.212,0.0051883708,18.5486237374,17.389,19.737,3969240,434.838,15.5660377358,215
1098,SURFSEB,6,0.0414393939,0.1861818182,0.172,0.217,0.0106036666,1.1911287879,1.105,1.286,15876960,436.13,20.7373271889,216
1101,LARCINA,6,0.0404292929,0.1925227273,0.178,0.212,0.0062724625,23.3072676768,22.236,25.103,19846200,434.452,16.0377358491,217
1107,SRFWEXC_VG_MOD:SRFWEXC_VG,6,0.0775252525,0.3508131313,0.177,0.75,0.1681004234,0.3544393939,0.18,0.754,3969240,436.308,76.4,218
1114,RRTM_TAUMOL7,6,0.0403282828,0.1873510101,0.165,0.211,0.0088578378,0.1876792929,0.166,0.211,121770,435.185,21.8009478673,219
1117,>OMP-SPCIMPFSOLVE         (1028),6,0.0333333333,0.1632777778,0.014,0.202,0.0669387297,0.1931262626,0.174,0.202,38016,454.148,93.0693069307,220
1123,TURBULENCE_LAYER,6,0.0401010101,0.1838080808,0.169,0.214,0.0064974024,44.6801666667,37.835,48.486,3969240,435.584,21.0280373832,221
1124,GWPROFIL,6,0.0533838384,0.2454065657,0.183,0.551,0.0774463889,0.2486843434,0.186,0.555,3969240,435.4,66.7876588022,222
1126,COTWO_MOD:COTWO,6,0.0689646465,0.3139848485,0.174,0.648,0.1436330937,0.3499545455,0.209,0.686,71447706,436.308,73.1481481481,223
1127,TRSTOM:STOM_UNPACK,5,0.0358181818,0.1601515152,0.073,0.192,0.0322102904,0.1603636364,0.073,0.192,63360,444.85,61.9791666667,224
1129,SRFCOTWO_MOD:SRFCOTWO,6,0.04,0.1844873737,0.17,0.201,0.0066885386,0.190040404,0.176,0.207,7938480,436.654,15.4228855721,225
1143,PPSTA,6,0.04,0.184290404,0.178,0.202,0.0023758295,0.1849116162,0.178,0.203,613866,435.949,11.8811881188,226
1162,VOSKIN_MOD:VOSKIN,6,0.0395959596,0.1818838384,0.146,0.204,0.009924609,0.1866338384,0.151,0.209,7938480,436.13,28.431372549,227
1164,RADACT,6,0.0377020202,0.1658409091,0.152,0.193,0.0086987526,0.1669949495,0.153,0.194,143784,436.35,21.2435233161,228
1167,MASTER,1,0.04,0.1786363636,0.162,0.183,0.0051609074,441.626969697,441.613,441.63,66,435.949,11.4754098361,229
1169,LACDYN,6,0.0372979798,0.164010101,0.143,0.19,0.007819152,18.7464065657,17.891,20.041,3969240,437.966,24.7368421053,230
1173,>OMP-TRMTOS      2        (1113),6,0.0093686869,0.0471540404,0.006,0.181,0.0581956457,0.1671767677,0.135,0.182,76032,454.641,96.6850828729,231
1174,POSTPHY_LAYER,6,0.04,0.1749065657,0.161,0.187,0.0040389066,8.3120227273,7.397,10.119,3969240,436.654,13.9037433155,232
1179,SIMPLICO,1,0.04,0.1779242424,0.16,0.186,0.0078452545,0.1787575758,0.161,0.187,230400,436.13,13.9784946237,233
1199,>MPL-GATH_GRID_CTL_COMMS  ( 809),1,0.0393939394,0.1731818182,0.003,0.179,0.021340398,0.1731818182,0.003,0.179,66,451.18,98.3240223464,234
1202,GPHLWI,6,0.039040404,0.1707878788,0.149,0.208,0.0105818308,0.1740909091,0.152,0.211,3969240,436.175,28.3653846154,235
1203,radiation_cloud_optics:cloud_optics,6,0.0386616162,0.1773409091,0.123,0.247,0.0279208183,0.1775934343,0.124,0.247,121770,441.659,50.2024291498,236
1208,TRMTOS:MTOS_PACK,5,0.0330606061,0.1434848485,0.07,0.171,0.0274445794,0.1436424242,0.07,0.171,63360,445.782,59.0643274854,237
1219,>OMP-TRLTOG LOCAL         (1604),6,0.034520202,0.1573636364,0.053,0.196,0.0248172886,0.1574065657,0.053,0.196,38940,445.867,72.9591836735,238
1222,>OMP-SPNORMBM    1        (1048),6,0.0296969697,0.1343863636,0.016,0.183,0.0514189515,0.1584747475,0.108,0.188,202620,453.299,91.2568306011,239
1227,SBOTTOM,6,0.0297474747,0.1355782828,0.101,0.23,0.0274602854,0.1363484848,0.102,0.231,906048,442.618,56.0869565217,240
1232,SUAFN,1,0.03,0.1552878788,0.154,0.156,0.0007393376,0.2004393939,0.199,0.201,66,438.276,1.2820512821,241
1238,>OMP-PHYSICS CLDPP T/S    (1002),6,0.0269191919,0.1217171717,0.075,0.176,0.0185040757,18.4072020202,17.072,19.122,3564,444.342,57.3863636364,242
1239,>MPL-WAMODEL MPEXCHNG     ( 676),1,0.041969697,0.1911666667,0.094,0.344,0.0430693835,0.1912424242,0.094,0.344,6336,440.618,72.6744186047,243
1240,>OMP-RADINTG-RADLSW       (1210),6,0.0259848485,0.1174368687,0.028,0.304,0.0438941022,18.9685530303,17.106,20.479,3564,450.091,90.7894736842,244
1241,SUSURF,1,0.03,0.1468484848,0.146,0.147,0.0003612978,0.4645151515,0.459,0.47,66,438.877,0.6802721088,245
1242,SPNORMB,1,0.0298484848,0.1431666667,0.097,0.152,0.0088449609,0.143469697,0.098,0.152,33770,439.839,36.1842105263,246
1243,radiation_lw_derivatives:modify_lw_derivatives_ica,6,0.0332070707,0.1500252525,0.08,0.228,0.0331497465,0.150780303,0.08,0.229,779130,443.684,64.9122807018,247
1244,>OMP-SPCSI LDONEM=F       (1656),6,0.0309848485,0.1474469697,0.113,0.163,0.0105698265,0.1475631313,0.113,0.163,114048,439.385,30.6748466258,248
1245,>MPL-SLCOMM2A_COMMS PART2 ( 512),1,0.0245454545,0.1134545455,0.001,0.393,0.1088649385,0.1135454545,0.001,0.393,6402,455.371,99.7455470738,249
1251,>OMP-WAM MPFLDTOIFS       (1503),6,0.0279040404,0.1278560606,0.096,0.158,0.0167003976,0.1279191919,0.096,0.158,38016,442.743,39.2405063291,250
1255,SURFACE_FIELDS_MIX:GPOPER_3,6,0.03,0.128219697,0.121,0.145,0.0048292061,0.1436868687,0.136,0.162,31876878,441.284,16.5517241379,251
1261,FEMEANWS,6,0.0300252525,0.1400909091,0.124,0.159,0.0075635246,0.1418636364,0.126,0.161,1821534,440.508,22.0125786164,252
1262,SU0YOMA,1,0.03,0.1420606061,0.134,0.15,0.0036747738,2.086,2.086,2.086,66,439.578,10.6666666667,253
1265,SETUP_TRANS,1,0.0283333333,0.1359545455,0.029,0.16,0.0263808974,0.372969697,0.37,0.375,132,449.456,81.875,254
1268,>OMP-GPMKTEND             (1063),6,0.0135858586,0.0607828283,0.017,0.195,0.0409800607,2.9261818182,2.037,3.7,38412,452.88,91.2820512821,255
1269,>MPL-WVXF2GB              ( 678),1,0.0278787879,0.1234545455,0.093,0.176,0.0169380608,0.1235,0.093,0.176,6270,442.045,47.1590909091,256
1271,SURWN_MOD:SURWN,1,0.03,0.1327272727,0.132,0.135,0.0011441551,0.1327272727,0.132,0.135,66,439.982,2.2222222222,257
1273,SURFPP_CTL:COMPUTE_DDH,6,0.03,0.13075,0.116,0.147,0.0057435159,0.1368383838,0.123,0.153,7938480,441.904,21.0884353741,258
1274,GRIB_API:IGRIB_NEW_FROM_MESSAGE,1,0.0311428571,0.1360428571,0.026,0.38,0.0609999847,0.1361,0.026,0.38,5777,448.407,93.1578947368,259
1276,MPUSERIN,1,0.03,0.1326060606,0.128,0.139,0.0027505456,0.1624242424,0.159,0.167,66,440.508,7.9136690647,260
1278,RRTM_TAUMOL8,6,0.0287878788,0.1209090909,0.105,0.139,0.0066722033,0.1211035354,0.105,0.139,121770,441.284,24.4604316547,261
1288,SDIWBK,6,0.0271212121,0.1171439394,0.109,0.144,0.0065353557,0.1178661616,0.11,0.145,906048,443.305,24.3055555556,262
1289,RRTM_TAUMOL1,6,0.03,0.1272727273,0.116,0.14,0.005006463,0.1274848485,0.116,0.14,121770,440.768,17.1428571429,263
1291,CTVTOT,6,0.0263131313,0.118,0.081,0.172,0.0197085087,0.6179141414,0.372,0.889,3969240,444.446,52.9069767442,264
1297,GPTCO3,6,0.0297727273,0.121989899,0.111,0.137,0.0047456735,0.1246287879,0.113,0.14,4092000,442.145,18.9781021898,265
1304,SRTM_SETCOEF,6,0.0220959596,0.1098535354,0.096,0.137,0.0085423006,0.1100025253,0.096,0.137,121770,443.526,29.9270072993,266
1305,SURFACE_FIELDS_MIX:GPPOPER,6,0.0278282828,0.1160707071,0.109,0.132,0.0039484079,0.3588030303,0.339,0.395,7938480,443.08,17.4242424242,267
1313,RADFLUX_LAYER,6,0.0292929293,0.1176388889,0.111,0.13,0.0033052935,0.9877045455,0.908,1.103,3969240,442.025,14.6153846154,268
1315,SRTM_TAUMOL17,6,0.0293686869,0.1211540404,0.107,0.138,0.005648704,0.1213005051,0.107,0.138,121770,442.145,22.4637681159,269
1316,>OMP-IFSTOWAM 1           (1436),6,0.0292171717,0.1236414141,0.107,0.136,0.0071495916,0.1236464646,0.107,0.136,396,440.898,21.3235294118,270
1322,FKMEAN,6,0.0299494949,0.1175378788,0.113,0.123,0.0020942548,0.1192550505,0.114,0.125,1849848,442.145,8.1300813008,271
1323,RADIATION_SCHEME,6,0.0291414141,0.1222525253,0.107,0.141,0.0072056145,18.8511515152,16.965,20.429,121770,441.904,24.1134751773,272
1330,VLAMSK_MOD:VLAMSK,6,0.0240909091,0.112719697,0.106,0.124,0.0033291525,0.1206994949,0.114,0.132,15876960,443.526,14.5161290323,273
1337,SLCOMM2A:SLCOMM2A_INT,1,0.0486363636,0.2217424242,0.007,1.339,0.2530932519,4.0035909091,2.625,5.349,6402,451.623,99.4772218073,274
1338,CLOUD_LAYER,6,0.0267929293,0.1151464646,0.102,0.129,0.0043468321,34.9941136364,32.082,38.703,3969240,443.305,20.9302325581,275
1348,SRFT_MOD:SRFT,6,0.0388888889,0.1730959596,0.107,0.314,0.06295802,0.2083964646,0.136,0.361,3969240,443.526,65.923566879,276
1350,>MPL-MPI IN SUTRLE_MOD    ( 801),1,0.0262121212,0.1137727273,0.101,0.122,0.0043845724,0.1138181818,0.101,0.122,16170,442.734,17.2131147541,277
1352,GRIB2WGRID,1,0.0295454545,0.1180757576,0.061,0.134,0.0087605947,0.2188636364,0.109,0.234,1194,444.301,54.4776119403,278
1355,GETSPEC,1,0.0304545455,0.1328030303,0.078,0.169,0.0185100552,0.9665606061,0.955,0.977,66,442.382,53.8461538462,279
1356,>OMP-SLCOMM      2        (1116),6,0.038030303,0.1715227273,0.021,0.442,0.0975306092,0.1715252525,0.021,0.442,792,449.076,95.2488687783,280
1362,GRIB_API:IGRIB_GET_REAL8_ARRAY,1,0.0298484848,0.1207272727,0.089,0.131,0.0058508263,0.1207424242,0.089,0.131,2637,441.781,32.0610687023,281
1365,MPDECOMP,1,0.0221212121,0.1025151515,0.081,0.559,0.0576966183,0.648030303,0.647,0.649,66,444.931,85.5098389982,282
1386,>OMP-CALL_SL     1        (1004),6,0.0202020202,0.0940530303,0.068,0.118,0.0086991759,26.8245858586,25.743,28.467,38412,447.277,42.3728813559,283
1393,>OMP-RADDRV      3        (1203),6,0.0233333333,0.1049419192,0.072,0.143,0.0168806431,0.1049545455,0.072,0.143,3564,444.333,49.6503496503,284
1399,CCETR_MOD:CCETR,6,0.0308585859,0.144469697,0.101,0.243,0.042046106,0.1791515152,0.135,0.28,71446320,443.632,58.4362139918,285
1407,RRTM_TAUMOL6,6,0.0201010101,0.1024974747,0.09,0.115,0.0051171089,0.1026893939,0.091,0.115,121770,443.632,21.7391304348,286
1410,RRTM_TAUMOL12,6,0.0201767677,0.1038712121,0.093,0.117,0.0044467117,0.1040883838,0.094,0.117,121770,443.632,20.5128205128,287
1412,GPNORM_GFL,1,0.0203030303,0.1028484848,0.095,0.114,0.0038560339,2.6376060606,2.404,2.862,6402,443.735,16.6666666667,288
1414,SRFI_MOD:SRFI,6,0.02,0.0986489899,0.091,0.111,0.0039599928,0.1207525253,0.111,0.143,3969240,445.216,18.018018018,289
1417,SURFBC_CTL_MOD:SURFBC_CTL,6,0.0200505051,0.1036691919,0.096,0.114,0.0033683802,0.1078762626,0.1,0.117,4337520,444.738,15.7894736842,290
1420,RRTM_TAUMOL2,6,0.02,0.1004873737,0.09,0.112,0.0043849388,0.1006287879,0.09,0.112,121770,443.632,19.6428571429,291
1425,MPMINMAXAVG,1,0.0513636364,0.2377575758,0.001,0.382,0.1120215722,0.2377575758,0.001,0.382,198,452.011,99.7382198953,292
1429,SUSURF_CTL_MOD:SUSURF_CTL,1,0.02,0.1006212121,0.1,0.103,0.0008369386,0.3176969697,0.312,0.323,66,444.141,2.9126213592,293
1432,RRTM_TAUMOL11,6,0.02,0.0985681818,0.089,0.111,0.0041931708,0.0987121212,0.089,0.111,121770,443.735,19.8198198198,294
1434,SRFSN_LWIMP_MOD:SRFSN_LWIMP,6,0.0215909091,0.0995959596,0.083,0.19,0.0197649065,0.1031363636,0.086,0.194,3969240,446.093,56.3157894737,295
1435,SU_GHGCLIM1,1,0.02,0.1008939394,0.1,0.102,0.0009136367,0.1008939394,0.1,0.102,594,444.242,1.9607843137,296
1445,SURFACE_FIELDS_MIX:GPOPER_2,6,0.02,0.0861414141,0.08,0.102,0.0050980465,0.0973030303,0.09,0.114,24102342,446.176,21.568627451,297
1448,GWDRAGWMS_LAYER,6,0.02,0.0946616162,0.087,0.104,0.0025500839,2.0019419192,1.936,2.626,1023000,445.307,16.3461538462,298
1457,SUECRAD,1,0.02,0.0952121212,0.092,0.109,0.0023172607,0.5125757576,0.511,0.513,66,445.122,15.5963302752,299
1463,WAMODEL,1,0.02,0.0950454545,0.087,0.102,0.0033760779,15.0362121212,14.432,15.621,6336,444.639,14.7058823529,300
1468,SURFPP,6,0.02,0.093030303,0.085,0.105,0.0034301848,0.9933661616,0.862,1.062,7938480,445.397,19.0476190476,301
1470,>OMP-TRGTOL LOCAL         (1601),6,0.0246717172,0.1123737374,0.061,0.156,0.018969575,0.1124974747,0.061,0.156,82434,445.358,60.8974358974,302
1473,DISGRID_MOD:DISGRID_RECV,1,0.0183076923,0.0819692308,0.062,0.096,0.0097819496,0.0819692308,0.062,0.096,1170,445.778,35.4166666667,303
1479,GP_MODEL,1,0.018030303,0.0791212121,0.054,0.114,0.0120582116,347.8890151515,335.83,356.276,6402,446.518,52.6315789474,304
1484,>OMP-CPQTUV               (1064),6,0.0163636364,0.0752954545,0.02,0.213,0.0362366495,1.967989899,1.648,2.233,38412,450.099,90.6103286385,305
1489,SURF_INQ,6,0.02,0.0851893939,0.079,0.097,0.0031417142,0.1011161616,0.094,0.114,23835504,446.342,18.5567010309,306
1490,STOKESDRIFT,6,0.02,0.0820479798,0.072,0.1,0.0043603764,0.0827626263,0.073,0.101,915486,446.898,28,307
1491,SU_AER_CLIMATOLOGY:LOAD_AEROSOL_SPECIES,1,0.0218181818,0.0987727273,0.087,0.161,0.0203951695,0.0987878788,0.087,0.161,726,445.216,45.9627329193,308
1492,SRTM_TAUMOL21,6,0.02,0.0834949495,0.075,0.094,0.0036446562,0.0836414141,0.075,0.094,121770,446.093,20.2127659574,309
1494,SURFVEG_EVOL_MOD_CTL:SURFVEG_EVOL_CTL,6,0.02,0.0838207071,0.074,0.098,0.0038642373,0.0871919192,0.078,0.101,3969240,447.427,24.4897959184,310
1495,SUARG,1,0.02,0.0861818182,0.081,0.09,0.0012998117,0.9251515152,0.923,0.929,66,445.574,10,311
1500,SURFBC,6,0.02,0.0848813131,0.077,0.097,0.0033997102,0.1950126263,0.179,0.217,4337520,446.342,20.618556701,312
1503,SETICE,6,0.02,0.0826565657,0.077,0.094,0.0035859405,0.0835378788,0.077,0.095,915486,446.898,18.085106383,313
1506,GRIB_API:IGRIB_SET_INT,1,0.0205714286,0.0834857143,0.079,0.122,0.0085900901,0.0835857143,0.079,0.122,34250,446.502,35.2459016393,314
1511,radiation_lw_derivatives:calc_lw_derivatives_ica,6,0.02,0.0802853535,0.069,0.098,0.0056878184,0.0811994949,0.07,0.099,973440,447.427,29.5918367347,315
1512,SPCIMPFINIT,6,0.0174747475,0.0734570707,0.06,0.087,0.0066145735,0.0736843434,0.061,0.087,230400,448.524,31.0344827586,316
1514,>OMP-RADINTG-OUTPUT LOOP2 (1212),6,0.02,0.0825075758,0.075,0.086,0.001469502,0.4527247475,0.428,0.473,3564,446.342,12.7906976744,317
1518,>OMP-SPCHOR               (1037),6,0.02,0.0830732323,0.079,0.087,0.0015854371,0.0831313131,0.079,0.087,38016,446.093,9.1954022989,318
1525,SRTM_TAUMOL16,6,0.02,0.0824166667,0.072,0.093,0.0038478171,0.0826237374,0.072,0.093,121770,446.342,22.5806451613,319
1546,RRTM_TAUMOL13,6,0.02,0.0782020202,0.069,0.088,0.0037456602,0.0783535354,0.069,0.088,121770,446.422,21.5909090909,320
1560,>OMP-TRMTOS      1        (1112),6,0.0199747475,0.0764090909,0.068,0.084,0.0033115552,0.0764722222,0.068,0.084,76032,447.277,19.0476190476,321
1567,SRTM_TAUMOL29,6,0.0199747475,0.0751212121,0.068,0.085,0.0030647782,0.0752575758,0.068,0.085,121770,447.501,20,322
1569,>OMP-TRSTOM      1        (1109),6,0.0186616162,0.0770883838,0.051,0.087,0.0068042999,0.0771818182,0.051,0.087,76032,446.898,41.3793103448,323
1577,SU0YOMB,1,0.0195454545,0.075530303,0.067,0.081,0.0032826804,4.1853181818,4.183,4.234,66,447.427,17.2839506173,324
1579,COS_SZA,6,0.0182070707,0.070260101,0.056,0.08,0.0031033708,0.0750656566,0.06,0.085,8306760,447.995,30,325
1580,WNFLUXES,6,0.0197979798,0.073209596,0.066,0.079,0.0023230292,0.074030303,0.066,0.08,915486,447.501,16.4556962025,326
1581,CPG_DYN,6,0.016010101,0.0688232323,0.06,0.081,0.0035291288,18.8325429293,17.975,20.13,3969240,448.46,25.9259259259,327
1582,RADGHG,6,0.02,0.073239899,0.069,0.077,0.0015672354,0.0734015152,0.069,0.077,143784,447.574,10.3896103896,328
1589,GRIB_API:IGRIB_GET_INT,1,0.0258571429,0.1098,0.069,0.255,0.0472313455,0.1099571429,0.07,0.256,28163,446.974,72.9411764706,329
1599,RRTM_TAUMOL10,6,0.0162121212,0.069290404,0.061,0.08,0.0038390411,0.0694419192,0.061,0.08,121770,447.574,23.75,330
1608,FFTW_PLAN_MANY_DFT_R2C,6,0.0100252525,0.0448585859,0.001,0.112,0.0232858995,0.0448585859,0.001,0.112,4686,453.737,99.1071428571,331
1609,IMPHFTAIL,6,0.0188131313,0.0835833333,0.011,0.175,0.0373595683,0.0848282828,0.012,0.177,1812096,452.68,93.7142857143,332
1616,FFTW_PLAN_MANY_DFT_C2R,6,0.0107575758,0.0477828283,0.005,0.112,0.024215662,0.0477853535,0.005,0.112,4686,452.884,95.5357142857,333
1622,>BAR-BARRIER IN GATH_SPEC_( 785),1,0.0166666667,0.0586666667,0,0.072,0.0263247958,0.0586666667,0,0.072,66,453.911,100,334
1624,SURFRAD_LAYER,6,0.0118939394,0.0656262626,0.061,0.076,0.0025381578,0.4031792929,0.378,0.448,3969240,448.651,19.7368421053,335
1626,FLAKE_DRIVER_MOD:FLAKE_DRIVER,6,0.0175252525,0.0717323232,0.062,0.085,0.0048807621,0.1418409091,0.099,0.219,3969240,448.839,27.0588235294,336
1631,CIWABR,6,0.0124242424,0.0637954545,0.05,0.078,0.0058803323,0.0645555556,0.051,0.079,906048,448.899,35.8974358974,337
1632,SURFRAD,6,0.0107828283,0.0640429293,0.056,0.072,0.0028177872,0.3948813131,0.372,0.431,4337520,448.899,22.2222222222,338
1634,TAUT_Z0,6,0.0124242424,0.0638636364,0.049,0.076,0.0052276375,0.0649520202,0.05,0.077,1821534,449.191,35.5263157895,339
1640,SURFBC_LAYER,6,0.0102020202,0.0609242424,0.054,0.071,0.0027722528,0.2489646465,0.227,0.279,3969240,448.899,23.9436619718,340
1644,SPPGUST_MOD:SPPGUST,6,0.0106565657,0.0553914141,0.027,0.075,0.0087006956,0.0592853535,0.031,0.079,7938480,449.654,64,341
1655,RRTM_PREPARE_GASES,6,0.0121212121,0.0653712121,0.056,0.076,0.0035229561,0.065530303,0.056,0.076,121770,448.063,26.3157894737,342
1656,WAVEMDL,1,0.0121212121,0.0668181818,0.061,0.085,0.0047939356,17.7316363636,17.476,17.823,6336,448.46,28.2352941176,343
1659,SRFWDIF_MOD:SRFWDIF,6,0.0164141414,0.0752070707,0.059,0.1,0.01131248,0.0818257576,0.065,0.107,11907720,448.958,41,344
1667,PPINTP,6,0.0105808081,0.0503308081,0.039,0.087,0.009081859,0.0514343434,0.04,0.088,1473120,451.128,55.1724137931,345
1669,CPSPE,6,0.01,0.0576919192,0.052,0.065,0.0024651568,0.0608358586,0.055,0.069,3969240,449.191,20,346
1675,SCAN2M,1,0.01,0.0516969697,0.042,0.067,0.0069414468,353.9993333333,342.616,361.975,6402,450.081,37.3134328358,347
1676,CNT0,1,0.01,0.0628787879,0.061,0.065,0.0009366906,441.4468636364,441.445,441.449,66,448.651,6.1538461538,348
1677,SDEPTHLIM,6,0.0100757576,0.0593333333,0.053,0.069,0.0036912486,0.1071136364,0.097,0.128,924924,449.467,23.1884057971,349
1683,USERIN,1,0.01,0.0626818182,0.061,0.064,0.0008798442,0.0817424242,0.08,0.084,66,448.839,4.6875,350
1685,SRTM_TAUMOL24,6,0.01,0.0589116162,0.052,0.066,0.0023940361,0.0590732323,0.053,0.066,121770,448.958,21.2121212121,351
1686,SRTM_TAUMOL20,6,0.0100757576,0.0591212121,0.052,0.068,0.0032076577,0.0592525253,0.053,0.069,121770,448.899,23.5294117647,352
1691,>OMP-DIST_GRID_CTL        (1663),6,0.01,0.0582550505,0.024,0.065,0.0056499669,0.058260101,0.024,0.065,3168,448.651,63.0769230769,353
1698,SUMPINI,1,0.01,0.0608484848,0.059,0.063,0.0013501273,0.065530303,0.063,0.068,66,449.017,6.3492063492,354
1715,CONVECTION_LAYER,6,0.01,0.0555277778,0.05,0.062,0.0016122117,40.5813409091,33.405,45.311,3969240,449.191,19.3548387097,355
1716,CLIMAER_LAYER,6,0.01,0.0561287879,0.051,0.061,0.0016917011,1.7776489899,1.697,1.861,1023000,449.574,16.393442623,356
1717,SRTM_TAUMOL18,6,0.01,0.0562575758,0.05,0.066,0.0029466683,0.0564343434,0.05,0.066,121770,449.191,24.2424242424,357
